device_id,screen_on_timestamp_unix,screen_on_timestamp_dt,screen_off_timestamp_unix,screen_off_timestamp_dt,screen_duration,unique_foreground_app_count,foreground_app_count,foreground_app_switch_count,foreground_app_switch_per_hour,foreground_app_duration_sum,foreground_app_duration_mean,unique_foreground_app_duration_max,concentration_ratio,foreground_apps_and_durations,unique_foreground_apps_and_durations
8f4ce1d51d83c5e3,1676510594,2023-02-16 1:23,1676510599,2023-02-16 1:23,5,1,1,0,0,5,5,5,1,317:05:00,317:05:00
8f4ce1d51d83c5e3,1676510611,2023-02-16 1:23,1676510621,2023-02-16 1:23,10,1,1,0,0,10,10,10,1,317:10:00,317:10:00
8f4ce1d51d83c5e3,1676510668,2023-02-16 1:24,1676510676,2023-02-16 1:24,8,1,1,0,0,8,8,8,1,317:08:00,317:08:00
8f4ce1d51d83c5e3,1676510727,2023-02-16 1:25,1676510733,2023-02-16 1:25,6,1,1,0,0,6,6,6,1,317:06:00,317:06:00
8f4ce1d51d83c5e3,1676510737,2023-02-16 1:25,1676510739,2023-02-16 1:25,2,1,1,0,0,2,2,2,1,317:02:00,317:02:00
8f4ce1d51d83c5e3,1676510765,2023-02-16 1:26,1676510797,2023-02-16 1:26,32,2,2,1,112.5,32,16,21,0.65625,317:11|321:21,321:21|317:11
8f4ce1d51d83c5e3,1676510803,2023-02-16 1:26,1676510805,2023-02-16 1:26,2,1,1,0,0,2,2,2,1,321:02:00,321:02:00
8f4ce1d51d83c5e3,1676510833,2023-02-16 1:27,1676510835,2023-02-16 1:27,2,1,1,0,0,2,2,2,1,321:02:00,321:02:00
8f4ce1d51d83c5e3,1676510863,2023-02-16 1:27,1676510875,2023-02-16 1:27,12,1,1,0,0,12,12,12,1,321:12:00,321:12:00
8f4ce1d51d83c5e3,1676510899,2023-02-16 1:28,1676510922,2023-02-16 1:28,23,4,6,5,782.6086957,23,3.833333333,14,0.608695652,321:2|314:2|317:2|314:2|92:14|314:1,92:14|314:5|317:2|321:2
8f4ce1d51d83c5e3,1676510944,2023-02-16 1:29,1676510948,2023-02-16 1:29,4,1,1,0,0,4,4,4,1,314:04:00,314:04:00
8f4ce1d51d83c5e3,1676510951,2023-02-16 1:29,1676510953,2023-02-16 1:29,2,1,1,0,0,2,2,2,1,314:02:00,314:02:00
8f4ce1d51d83c5e3,1676511167,2023-02-16 1:32,1676511173,2023-02-16 1:32,6,1,1,0,0,6,6,6,1,314:06:00,314:06:00
8f4ce1d51d83c5e3,1676511327,2023-02-16 1:35,1676511362,2023-02-16 1:36,35,3,3,2,205.7142857,35,11.66666667,28,0.8,314:4|317:3|92:28,92:28|314:4|317:3
8f4ce1d51d83c5e3,1676511425,2023-02-16 1:37,1676511433,2023-02-16 1:37,8,1,1,0,0,8,8,8,1,92:08:00,92:08:00
8f4ce1d51d83c5e3,1676512306,2023-02-16 1:51,1676512308,2023-02-16 1:51,2,1,1,0,0,2,2,2,1,92:02:00,92:02:00
8f4ce1d51d83c5e3,1676512513,2023-02-16 1:55,1676512522,2023-02-16 1:55,9,1,1,0,0,9,9,9,1,92:09:00,92:09:00
8f4ce1d51d83c5e3,1676513155,2023-02-16 2:05,1676514034,2023-02-16 2:20,879,7,26,25,102.3890785,877,33.73076923,465,0.530216648,92:32|317:2|314:3|322:9|315:2|313:7|314:2|92:4|314:4|313:30|92:82|314:3|92:112|314:2|323:12|322:14|314:3|323:2|322:7|323:199|314:2|317:5|92:208|314:2|92:27|317:102,92:465|323:213|317:109|313:37|322:30|314:21|315:2
8f4ce1d51d83c5e3,1676514054,2023-02-16 2:20,1676514079,2023-02-16 2:21,25,1,1,0,0,25,25,25,1,317:25:00,317:25:00
8f4ce1d51d83c5e3,1676515061,2023-02-16 2:37,1676515104,2023-02-16 2:38,43,3,4,3,251.1627907,43,10.75,35,0.813953488,317:23|314:3|92:5|317:12,317:35|92:5|314:3
8f4ce1d51d83c5e3,1676515133,2023-02-16 2:38,1676515155,2023-02-16 2:39,22,3,3,2,327.2727273,22,7.333333333,11,0.5,317:3|314:11|324:8,314:11|324:8|317:3
8f4ce1d51d83c5e3,1676515230,2023-02-16 2:40,1676515236,2023-02-16 2:40,6,2,2,1,600,6,3,3,0.5,324:3|314:3,314:3|324:3
8f4ce1d51d83c5e3,1676515253,2023-02-16 2:40,1676515265,2023-02-16 2:41,12,2,3,2,600,12,4,6,0.5,314:1|317:6|314:5,314:6|317:6
8f4ce1d51d83c5e3,1676515286,2023-02-16 2:41,1676515298,2023-02-16 2:41,12,3,5,4,1200,12,2.4,8,0.666666667,314:2|317:2|314:3|92:2|314:3,314:8|92:2|317:2
8f4ce1d51d83c5e3,1676515317,2023-02-16 2:41,1676515341,2023-02-16 2:42,24,3,4,3,450,24,6,18,0.75,314:2|317:2|314:2|92:18,92:18|314:4|317:2
8f4ce1d51d83c5e3,1676515394,2023-02-16 2:43,1676515410,2023-02-16 2:43,16,4,4,3,675,16,4,10,0.625,92:1|315:2|314:3|321:10,321:10|314:3|315:2|92:1
8f4ce1d51d83c5e3,1676515422,2023-02-16 2:43,1676515425,2023-02-16 2:43,3,2,2,1,1200,3,1.5,2,0.666666667,321:2|314:1,321:2|314:1
8f4ce1d51d83c5e3,1676515484,2023-02-16 2:44,1676515490,2023-02-16 2:44,6,1,1,0,0,6,6,6,1,314:06:00,314:06:00
8f4ce1d51d83c5e3,1676515504,2023-02-16 2:45,1676515506,2023-02-16 2:45,2,1,1,0,0,2,2,2,1,314:02:00,314:02:00
8f4ce1d51d83c5e3,1676515514,2023-02-16 2:45,1676515542,2023-02-16 2:45,28,2,3,2,257.1428571,28,9.333333333,24,0.857142857,314:3|92:24|314:1,92:24|314:4
8f4ce1d51d83c5e3,1676515605,2023-02-16 2:46,1676515610,2023-02-16 2:46,5,2,3,2,1440,5,1.666666667,3,0.6,314:2|317:2|314:1,314:3|317:2
8f4ce1d51d83c5e3,1676515630,2023-02-16 2:47,1676515640,2023-02-16 2:47,10,2,2,1,360,10,5,9,0.9,314:1|321:9,321:9|314:1
8f4ce1d51d83c5e3,1676515646,2023-02-16 2:47,1676515649,2023-02-16 2:47,3,2,2,1,1200,3,1.5,2,0.666666667,321:2|314:1,321:2|314:1
8f4ce1d51d83c5e3,1676515664,2023-02-16 2:47,1676515670,2023-02-16 2:47,6,2,2,1,600,6,3,5,0.833333333,314:1|317:5,317:5|314:1
8f4ce1d51d83c5e3,1676515704,2023-02-16 2:48,1676515708,2023-02-16 2:48,4,1,1,0,0,4,4,4,1,317:04:00,317:04:00
8f4ce1d51d83c5e3,1676515712,2023-02-16 2:48,1676515732,2023-02-16 2:48,20,2,2,1,180,20,10,17,0.85,314:3|317:17,317:17|314:3
8f4ce1d51d83c5e3,1676515734,2023-02-16 2:48,1676515741,2023-02-16 2:49,7,2,2,1,514.2857143,7,3.5,5,0.714285714,314:2|317:5,317:5|314:2
8f4ce1d51d83c5e3,1676515760,2023-02-16 2:49,1676515846,2023-02-16 2:50,86,2,2,1,41.86046512,86,43,82,0.953488372,317:4|92:82,92:82|317:4
8f4ce1d51d83c5e3,1676515852,2023-02-16 2:50,1676515856,2023-02-16 2:50,4,1,1,0,0,4,4,4,1,92:04:00,92:04:00
8f4ce1d51d83c5e3,1676515900,2023-02-16 2:51,1676515902,2023-02-16 2:51,2,1,1,0,0,2,2,2,1,92:02:00,92:02:00
8f4ce1d51d83c5e3,1676515909,2023-02-16 2:51,1676515911,2023-02-16 2:51,2,1,1,0,0,2,2,2,1,92:02:00,92:02:00
8f4ce1d51d83c5e3,1676515942,2023-02-16 2:52,1676515988,2023-02-16 2:53,46,2,3,2,156.5217391,46,15.33333333,40,0.869565217,92:35|321:6|92:5,92:40|321:6
8f4ce1d51d83c5e3,1676516017,2023-02-16 2:53,1676516020,2023-02-16 2:53,3,1,1,0,0,3,3,3,1,92:03:00,92:03:00
8f4ce1d51d83c5e3,1676516041,2023-02-16 2:54,1676516067,2023-02-16 2:54,26,1,1,0,0,26,26,26,1,92:26:00,92:26:00
8f4ce1d51d83c5e3,1676516070,2023-02-16 2:54,1676516075,2023-02-16 2:54,5,2,2,1,720,5,2.5,4,0.8,314:1|321:4,321:4|314:1
8f4ce1d51d83c5e3,1676516111,2023-02-16 2:55,1676516144,2023-02-16 2:55,33,3,4,3,327.2727273,33,8.25,27,0.818181818,321:3|314:2|92:27|314:1,92:27|314:3|321:3
8f4ce1d51d83c5e3,1676516156,2023-02-16 2:55,1676516163,2023-02-16 2:56,7,2,2,1,514.2857143,7,3.5,5,0.714285714,314:2|321:5,321:5|314:2
8f4ce1d51d83c5e3,1676516187,2023-02-16 2:56,1676516193,2023-02-16 2:56,6,1,1,0,0,6,6,6,1,321:06:00,321:06:00
8f4ce1d51d83c5e3,1676516231,2023-02-16 2:57,1676516232,2023-02-16 2:57,1,1,1,0,0,1,1,1,1,321:01:00,321:01:00
8f4ce1d51d83c5e3,1676516237,2023-02-16 2:57,1676516248,2023-02-16 2:57,11,1,1,0,0,11,11,11,1,321:11:00,321:11:00
8f4ce1d51d83c5e3,1676516250,2023-02-16 2:57,1676516291,2023-02-16 2:58,41,2,2,1,87.80487805,41,20.5,40,0.975609756,321:40|314:1,321:40|314:1
8f4ce1d51d83c5e3,1676516309,2023-02-16 2:58,1676516314,2023-02-16 2:58,5,2,3,2,1440,4,1.333333333,2,0.5,314:1|321:2|314:1,314:2|321:2
8f4ce1d51d83c5e3,1676516352,2023-02-16 2:59,1676516371,2023-02-16 2:59,19,2,3,2,378.9473684,19,6.333333333,15,0.789473684,314:3|321:15|314:1,321:15|314:4
8f4ce1d51d83c5e3,1676516393,2023-02-16 2:59,1676516395,2023-02-16 2:59,2,1,1,0,0,2,2,2,1,314:02:00,314:02:00
8f4ce1d51d83c5e3,1676516427,2023-02-16 3:00,1676516428,2023-02-16 3:00,1,1,1,0,0,1,1,1,1,314:01:00,314:01:00
8f4ce1d51d83c5e3,1676516499,2023-02-16 3:01,1676516500,2023-02-16 3:01,1,1,1,0,0,1,1,1,1,314:01:00,314:01:00
8f4ce1d51d83c5e3,1676516512,2023-02-16 3:01,1676516516,2023-02-16 3:01,4,1,1,0,0,4,4,4,1,314:04:00,314:04:00
8f4ce1d51d83c5e3,1676516519,2023-02-16 3:01,1676516534,2023-02-16 3:02,15,2,2,1,240,15,7.5,13,0.866666667,314:2|321:13,321:13|314:2
8f4ce1d51d83c5e3,1676516577,2023-02-16 3:02,1676516592,2023-02-16 3:03,15,2,2,1,240,15,7.5,13,0.866666667,321:13|314:2,321:13|314:2
8f4ce1d51d83c5e3,1676516625,2023-02-16 3:03,1676516670,2023-02-16 3:04,45,2,2,1,80,45,22.5,42,0.933333333,314:3|322:42,322:42|314:3
8f4ce1d51d83c5e3,1676516867,2023-02-16 3:07,1676516947,2023-02-16 3:09,80,4,4,3,135,80,20,72,0.9,322:1|317:72|315:3|314:4,317:72|314:4|315:3|322:1
8f4ce1d51d83c5e3,1676517312,2023-02-16 3:15,1676517353,2023-02-16 3:15,41,4,6,5,439.0243902,39,6.5,18,0.461538462,314:3|317:3|92:18|317:4|314:2|325:9,92:18|325:9|317:7|314:5
8f4ce1d51d83c5e3,1676517363,2023-02-16 3:16,1676517820,2023-02-16 3:23,457,2,2,1,7.877461707,457,228.5,456,0.997811816,318:456|314:1,318:456|314:1
8f4ce1d51d83c5e3,1676518022,2023-02-16 3:27,1676518295,2023-02-16 3:31,273,3,3,2,26.37362637,273,91,269,0.985347985,314:1|325:3|318:269,318:269|325:3|314:1
8f4ce1d51d83c5e3,1676518476,2023-02-16 3:34,1676546973,2023-02-16 11:29,28497,11,40,39,4.926834404,28494,712.35,14006,0.491542079,318:7|317:3|315:9|314:6|315:30|317:8|314:3|322:85|317:11|92:274|314:2|322:37|313:12|326:17|322:8|326:2|314:4|313:21|326:2|313:6|326:2|314:3|326:3|327:4|326:8|328:20|314:4|313:19|314:2|313:21|314:4|326:2|327:5|326:4|329:2|326:17|313:15|326:13898|313:13912|314:2,313:14006|326:13955|92:274|322:130|315:39|314:30|317:22|328:20|327:9|318:7|329:2
8f4ce1d51d83c5e3,1676546983,2023-02-16 11:29,1676547076,2023-02-16 11:31,93,4,6,5,193.5483871,93,15.5,63,0.677419355,314:6|317:63|330:3|326:12|314:2|326:7,317:63|326:19|314:8|330:3
8f4ce1d51d83c5e3,1676547098,2023-02-16 11:31,1676547135,2023-02-16 11:32,37,3,3,2,194.5945946,37,12.33333333,25,0.675675676,326:5|315:25|92:7,315:25|92:7|326:5
8f4ce1d51d83c5e3,1676547152,2023-02-16 11:32,1676547182,2023-02-16 11:33,30,3,4,3,360,30,7.5,23,0.766666667,92:2|314:2|331:23|314:3,331:23|314:5|92:2
8f4ce1d51d83c5e3,1676547208,2023-02-16 11:33,1676547233,2023-02-16 11:33,25,2,3,2,288,25,8.333333333,13,0.52,314:11|317:13|314:1,317:13|314:12
8f4ce1d51d83c5e3,1676547559,2023-02-16 11:39,1676547594,2023-02-16 11:39,35,3,4,3,308.5714286,35,8.75,20,0.571428571,314:5|317:8|314:2|323:20,323:20|317:8|314:7
8f4ce1d51d83c5e3,1676547643,2023-02-16 11:40,1676548987,2023-02-16 12:03,1344,6,9,8,21.42857143,1344,149.3333333,1220,0.907738095,323:1220|317:8|332:4|314:5|92:17|332:10|322:17|314:4|92:59,323:1220|92:76|322:17|332:14|314:9|317:8
8f4ce1d51d83c5e3,1676549022,2023-02-16 12:03,1676550032,2023-02-16 12:20,1010,5,6,5,17.82178218,1010,168.3333333,755,0.747524752,92:755|322:12|314:6|333:164|314:6|317:67,92:755|333:164|317:67|314:12|322:12
8f4ce1d51d83c5e3,1676550048,2023-02-16 12:20,1676550163,2023-02-16 12:22,115,3,3,2,62.60869565,115,38.33333333,98,0.852173913,314:4|321:13|317:98,317:98|321:13|314:4
8f4ce1d51d83c5e3,1676550167,2023-02-16 12:22,1676550176,2023-02-16 12:22,9,2,2,1,400,9,4.5,6,0.666666667,317:3|321:6,321:6|317:3
8f4ce1d51d83c5e3,1676550315,2023-02-16 12:25,1676550320,2023-02-16 12:25,5,1,1,0,0,5,5,5,1,321:05:00,321:05:00
8f4ce1d51d83c5e3,1676550324,2023-02-16 12:25,1676550343,2023-02-16 12:25,19,4,4,3,568.4210526,19,4.75,13,0.684210526,321:1|315:2|317:13|314:3,317:13|314:3|315:2|321:1
8f4ce1d51d83c5e3,1676550478,2023-02-16 12:27,1676550598,2023-02-16 12:29,120,5,10,9,270,120,12,66,0.55,314:1|334:3|317:9|320:52|335:4|320:3|335:24|314:3|320:11|335:10,320:66|335:38|317:9|314:4|334:3
8f4ce1d51d83c5e3,1676550607,2023-02-16 12:30,1676550848,2023-02-16 12:34,241,4,6,5,74.68879668,241,40.16666667,116,0.481327801,335:3|320:116|335:17|336:8|335:12|317:85,320:116|317:85|335:32|336:8
8f4ce1d51d83c5e3,1676550867,2023-02-16 12:34,1676550948,2023-02-16 12:35,81,1,1,0,0,81,81,81,1,317:81,317:81
8f4ce1d51d83c5e3,1676551000,2023-02-16 12:36,1676551028,2023-02-16 12:37,28,2,3,2,257.1428571,28,9.333333333,20,0.714285714,317:1|314:8|317:19,317:20|314:8
8f4ce1d51d83c5e3,1676551179,2023-02-16 12:39,1676551188,2023-02-16 12:39,9,1,1,0,0,9,9,9,1,317:09:00,317:09:00
8f4ce1d51d83c5e3,1676551323,2023-02-16 12:42,1676551338,2023-02-16 12:42,15,2,3,2,480,15,5,10,0.666666667,317:9|92:5|317:1,317:10|92:5
8f4ce1d51d83c5e3,1676551586,2023-02-16 12:46,1676551595,2023-02-16 12:46,9,1,1,0,0,9,9,9,1,317:09:00,317:09:00
8f4ce1d51d83c5e3,1676551622,2023-02-16 12:47,1676551669,2023-02-16 12:47,47,1,1,0,0,47,47,47,1,317:47:00,317:47:00
8f4ce1d51d83c5e3,1676551810,2023-02-16 12:50,1676551826,2023-02-16 12:50,16,3,3,2,450,16,5.333333333,8,0.5,317:8|314:3|92:5,317:8|92:5|314:3
8f4ce1d51d83c5e3,1676552166,2023-02-16 12:56,1676552205,2023-02-16 12:56,39,4,7,6,553.8461538,39,5.571428571,18,0.461538462,92:1|324:8|92:6|314:5|331:7|314:2|324:10,324:18|92:7|314:7|331:7
8f4ce1d51d83c5e3,1676552403,2023-02-16 13:00,1676552419,2023-02-16 13:00,16,3,3,2,450,16,5.333333333,10,0.625,324:10|314:2|325:4,324:10|325:4|314:2
8f4ce1d51d83c5e3,1676552504,2023-02-16 13:01,1676552508,2023-02-16 13:01,4,1,1,0,0,4,4,4,1,325:04:00,325:04:00
8f4ce1d51d83c5e3,1676552516,2023-02-16 13:01,1676552795,2023-02-16 13:06,279,2,2,1,12.90322581,279,139.5,273,0.978494624,325:6|318:273,318:273|325:6
8f4ce1d51d83c5e3,1676552813,2023-02-16 13:06,1676552908,2023-02-16 13:08,95,3,4,3,113.6842105,95,23.75,89,0.936842105,318:1|314:3|325:3|318:88,318:89|314:3|325:3
8f4ce1d51d83c5e3,1676553016,2023-02-16 13:10,1676553080,2023-02-16 13:11,64,2,2,1,56.25,64,32,62,0.96875,314:2|317:62,317:62|314:2
8f4ce1d51d83c5e3,1676553131,2023-02-16 13:12,1676553343,2023-02-16 13:15,212,3,4,3,50.94339623,212,53,196,0.924528302,317:1|314:8|318:196|317:7,318:196|314:8|317:8
8f4ce1d51d83c5e3,1676553411,2023-02-16 13:16,1676553418,2023-02-16 13:16,7,1,1,0,0,7,7,7,1,317:07:00,317:07:00
8f4ce1d51d83c5e3,1676553425,2023-02-16 13:17,1676553472,2023-02-16 13:17,47,5,6,5,382.9787234,47,7.833333333,22,0.468085106,317:22|315:3|321:10|314:4|92:4|314:4,317:22|321:10|314:8|92:4|315:3
8f4ce1d51d83c5e3,1676553503,2023-02-16 13:18,1676553543,2023-02-16 13:19,40,3,3,2,180,40,13.33333333,27,0.675,314:3|317:27|321:10,317:27|321:10|314:3
8f4ce1d51d83c5e3,1676553553,2023-02-16 13:19,1676553621,2023-02-16 13:20,68,3,4,3,158.8235294,68,17,41,0.602941176,321:25|92:12|321:16|314:15,321:41|314:15|92:12
8f4ce1d51d83c5e3,1676553654,2023-02-16 13:20,1676553695,2023-02-16 13:21,41,2,2,1,87.80487805,41,20.5,21,0.512195122,317:21|321:20,317:21|321:20
8f4ce1d51d83c5e3,1676553712,2023-02-16 13:21,1676553720,2023-02-16 13:22,8,2,2,1,450,8,4,5,0.625,314:3|317:5,317:5|314:3
8f4ce1d51d83c5e3,1676553729,2023-02-16 13:22,1676553733,2023-02-16 13:22,4,2,2,1,900,4,2,2,0.5,317:2|314:2,314:2|317:2
8f4ce1d51d83c5e3,1676553748,2023-02-16 13:22,1676553761,2023-02-16 13:22,13,2,2,1,276.9230769,13,6.5,10,0.769230769,314:3|321:10,321:10|314:3
8f4ce1d51d83c5e3,1676553806,2023-02-16 13:23,1676553809,2023-02-16 13:23,3,1,1,0,0,3,3,3,1,321:03:00,321:03:00
8f4ce1d51d83c5e3,1676553818,2023-02-16 13:23,1676553822,2023-02-16 13:23,4,1,1,0,0,4,4,4,1,321:04:00,321:04:00
8f4ce1d51d83c5e3,1676553838,2023-02-16 13:23,1676553862,2023-02-16 13:24,24,3,4,3,450,24,6,18,0.75,321:1|314:2|317:18|314:3,317:18|314:5|321:1
8f4ce1d51d83c5e3,1676553906,2023-02-16 13:25,1676553910,2023-02-16 13:25,4,1,1,0,0,4,4,4,1,314:04:00,314:04:00
8f4ce1d51d83c5e3,1676553918,2023-02-16 13:25,1676553928,2023-02-16 13:25,10,2,2,1,360,10,5,9,0.9,314:1|317:9,317:9|314:1
8f4ce1d51d83c5e3,1676553955,2023-02-16 13:25,1676553958,2023-02-16 13:25,3,1,1,0,0,3,3,3,1,317:03:00,317:03:00
8f4ce1d51d83c5e3,1676554005,2023-02-16 13:26,1676554009,2023-02-16 13:26,4,1,1,0,0,4,4,4,1,317:04:00,317:04:00
8f4ce1d51d83c5e3,1676554037,2023-02-16 13:27,1676554044,2023-02-16 13:27,7,1,1,0,0,7,7,7,1,317:07:00,317:07:00
8f4ce1d51d83c5e3,1676554072,2023-02-16 13:27,1676554078,2023-02-16 13:27,6,1,1,0,0,6,6,6,1,317:06:00,317:06:00
8f4ce1d51d83c5e3,1676554099,2023-02-16 13:28,1676554107,2023-02-16 13:28,8,2,2,1,450,8,4,5,0.625,317:3|314:5,314:5|317:3
8f4ce1d51d83c5e3,1676554132,2023-02-16 13:28,1676554134,2023-02-16 13:28,2,1,1,0,0,2,2,2,1,314:02:00,314:02:00
8f4ce1d51d83c5e3,1676554174,2023-02-16 13:29,1676554181,2023-02-16 13:29,7,2,2,1,514.2857143,7,3.5,4,0.571428571,314:4|317:3,314:4|317:3
8f4ce1d51d83c5e3,1676554188,2023-02-16 13:29,1676554198,2023-02-16 13:29,10,2,2,1,360,10,5,5,0.5,317:5|321:5,317:5|321:5
8f4ce1d51d83c5e3,1676554251,2023-02-16 13:30,1676554255,2023-02-16 13:30,4,2,2,1,900,4,2,3,0.75,321:3|314:1,321:3|314:1
8f4ce1d51d83c5e3,1676554289,2023-02-16 13:31,1676554301,2023-02-16 13:31,12,1,1,0,0,12,12,12,1,314:12:00,314:12:00
8f4ce1d51d83c5e3,1676554312,2023-02-16 13:31,1676554315,2023-02-16 13:31,3,1,1,0,0,3,3,3,1,314:03:00,314:03:00
8f4ce1d51d83c5e3,1676554353,2023-02-16 13:32,1676554375,2023-02-16 13:32,22,1,1,0,0,22,22,22,1,314:22:00,314:22:00
8f4ce1d51d83c5e3,1676554377,2023-02-16 13:32,1676554389,2023-02-16 13:33,12,2,3,2,600,12,4,7,0.583333333,314:4|317:7|314:1,317:7|314:5
8f4ce1d51d83c5e3,1676554424,2023-02-16 13:33,1676554426,2023-02-16 13:33,2,1,1,0,0,2,2,2,1,314:02:00,314:02:00
8f4ce1d51d83c5e3,1676554441,2023-02-16 13:34,1676554460,2023-02-16 13:34,19,2,3,2,378.9473684,19,6.333333333,13,0.684210526,314:2|321:13|314:4,321:13|314:6
8f4ce1d51d83c5e3,1676554517,2023-02-16 13:35,1676554519,2023-02-16 13:35,2,1,1,0,0,2,2,2,1,314:02:00,314:02:00
8f4ce1d51d83c5e3,1676554523,2023-02-16 13:35,1676554549,2023-02-16 13:35,26,2,3,2,276.9230769,26,8.666666667,19,0.730769231,314:2|317:7|314:17,314:19|317:7
8f4ce1d51d83c5e3,1676554576,2023-02-16 13:36,1676554578,2023-02-16 13:36,2,1,1,0,0,2,2,2,1,314:02:00,314:02:00
8f4ce1d51d83c5e3,1676554583,2023-02-16 13:36,1676554589,2023-02-16 13:36,6,1,1,0,0,6,6,6,1,314:06:00,314:06:00
8f4ce1d51d83c5e3,1676554672,2023-02-16 13:37,1676554673,2023-02-16 13:37,1,1,1,0,0,1,1,1,1,314:01:00,314:01:00
8f4ce1d51d83c5e3,1676554675,2023-02-16 13:37,1676554688,2023-02-16 13:38,13,2,3,2,553.8461538,13,4.333333333,8,0.615384615,314:4|321:8|314:1,321:8|314:5
8f4ce1d51d83c5e3,1676554690,2023-02-16 13:38,1676554726,2023-02-16 13:38,36,2,3,2,200,36,12,31,0.861111111,314:4|317:31|314:1,317:31|314:5
8f4ce1d51d83c5e3,1676554732,2023-02-16 13:38,1676554739,2023-02-16 13:38,7,1,1,0,0,7,7,7,1,314:07:00,314:07:00
8f4ce1d51d83c5e3,1676554742,2023-02-16 13:39,1676554744,2023-02-16 13:39,2,1,1,0,0,2,2,2,1,314:02:00,314:02:00
8f4ce1d51d83c5e3,1676554746,2023-02-16 13:39,1676554763,2023-02-16 13:39,17,2,2,1,211.7647059,17,8.5,15,0.882352941,314:2|321:15,321:15|314:2
8f4ce1d51d83c5e3,1676554796,2023-02-16 13:39,1676554809,2023-02-16 13:40,13,3,3,2,553.8461538,13,4.333333333,10,0.769230769,321:1|314:2|317:10,317:10|314:2|321:1
8f4ce1d51d83c5e3,1676554818,2023-02-16 13:40,1676554828,2023-02-16 13:40,10,2,2,1,360,10,5,7,0.7,317:3|321:7,321:7|317:3
8f4ce1d51d83c5e3,1676554908,2023-02-16 13:41,1676554912,2023-02-16 13:41,4,1,1,0,0,4,4,4,1,321:04:00,321:04:00
8f4ce1d51d83c5e3,1676554952,2023-02-16 13:42,1676554955,2023-02-16 13:42,3,1,1,0,0,3,3,3,1,321:03:00,321:03:00
8f4ce1d51d83c5e3,1676554986,2023-02-16 13:43,1676554987,2023-02-16 13:43,1,1,1,0,0,1,1,1,1,321:01:00,321:01:00
8f4ce1d51d83c5e3,1676554996,2023-02-16 13:43,1676555018,2023-02-16 13:43,22,1,1,0,0,22,22,22,1,321:22:00,321:22:00
8f4ce1d51d83c5e3,1676555030,2023-02-16 13:43,1676555046,2023-02-16 13:44,16,2,2,1,225,16,8,15,0.9375,321:15|314:1,321:15|314:1
8f4ce1d51d83c5e3,1676555102,2023-02-16 13:45,1676555207,2023-02-16 13:46,105,4,5,4,137.1428571,105,21,90,0.857142857,314:3|317:62|315:3|321:9|317:28,317:90|321:9|314:3|315:3
8f4ce1d51d83c5e3,1676555248,2023-02-16 13:47,1676555263,2023-02-16 13:47,15,1,1,0,0,15,15,15,1,317:15:00,317:15:00
8f4ce1d51d83c5e3,1676555293,2023-02-16 13:48,1676555319,2023-02-16 13:48,26,2,3,2,276.9230769,26,8.666666667,24,0.923076923,317:7|314:2|317:17,317:24|314:2
8f4ce1d51d83c5e3,1676555357,2023-02-16 13:49,1676555462,2023-02-16 13:51,105,3,3,2,68.57142857,105,35,102,0.971428571,317:1|314:2|92:102,92:102|314:2|317:1
8f4ce1d51d83c5e3,1676555481,2023-02-16 13:51,1676555585,2023-02-16 13:53,104,4,5,4,138.4615385,104,20.8,46,0.442307692,314:2|335:35|92:46|314:3|321:18,92:46|335:35|321:18|314:5
8f4ce1d51d83c5e3,1676555635,2023-02-16 13:53,1676556143,2023-02-16 14:02,508,5,7,6,42.51968504,508,72.57142857,379,0.746062992,321:4|92:16|315:38|92:363|314:5|331:80|314:2,92:379|331:80|315:38|314:7|321:4
8f4ce1d51d83c5e3,1676556600,2023-02-16 14:10,1676556611,2023-02-16 14:10,11,3,3,2,654.5454545,11,3.666666667,7,0.636363636,332:1|314:3|317:7,317:7|314:3|332:1
8f4ce1d51d83c5e3,1676556657,2023-02-16 14:10,1676556664,2023-02-16 14:11,7,2,4,3,1542.857143,7,1.75,5,0.714285714,317:1|314:1|317:4|314:1,317:5|314:2
8f4ce1d51d83c5e3,1676556709,2023-02-16 14:11,1676556727,2023-02-16 14:12,18,3,5,4,800,18,3.6,6,0.333333333,314:4|317:2|314:2|317:4|92:6,92:6|314:6|317:6
8f4ce1d51d83c5e3,1676556885,2023-02-16 14:14,1676556900,2023-02-16 14:15,15,2,2,1,240,15,7.5,14,0.933333333,92:14|314:1,92:14|314:1
8f4ce1d51d83c5e3,1676556902,2023-02-16 14:15,1676556978,2023-02-16 14:16,76,4,5,4,189.4736842,76,15.2,45,0.592105263,314:4|320:18|335:7|314:2|317:45,317:45|320:18|335:7|314:6
8f4ce1d51d83c5e3,1676557003,2023-02-16 14:16,1676557028,2023-02-16 14:17,25,3,3,2,288,25,8.333333333,20,0.8,317:2|314:3|92:20,92:20|314:3|317:2
8f4ce1d51d83c5e3,1676557073,2023-02-16 14:17,1676557121,2023-02-16 14:18,48,1,1,0,0,48,48,48,1,92:48:00,92:48:00
8f4ce1d51d83c5e3,1676557141,2023-02-16 14:19,1676557413,2023-02-16 14:23,272,3,6,5,66.17647059,272,45.33333333,186,0.683823529,92:1|314:3|318:186|314:2|92:79|314:1,318:186|92:80|314:6
8f4ce1d51d83c5e3,1676557502,2023-02-16 14:25,1676557508,2023-02-16 14:25,6,2,2,1,600,6,3,4,0.666666667,314:2|317:4,317:4|314:2
