pipeline,model,params,n_clusters,silhouette,davies_bouldin,valid,actual_cluster_count
raw+minmax,KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 7, 'n_init': 10, 'tol': 0.001}",7,0.8380789523864947,0.8856284747229288,True,7
raw+minmax,KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 7, 'n_init': 20, 'tol': 0.001}",7,0.8380789523864947,0.8856284747229288,True,7
raw+minmax,KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 7, 'n_init': 10, 'tol': 0.001}",7,0.8380789523864947,0.8856284747229288,True,7
raw+minmax,KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 7, 'n_init': 20, 'tol': 0.001}",7,0.8380789523864947,0.8856284747229288,True,7
raw+minmax,KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 7, 'n_init': 10, 'tol': 0.0001}",7,0.838070549290851,0.8876758041044436,True,7
raw+minmax,KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 7, 'n_init': 20, 'tol': 0.0001}",7,0.838070549290851,0.8876758041044436,True,7
raw+minmax,KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 7, 'n_init': 10, 'tol': 0.0001}",7,0.838070549290851,0.8876758041044436,True,7
raw+minmax,KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 7, 'n_init': 20, 'tol': 0.0001}",7,0.838070549290851,0.8876758041044436,True,7
raw+minmax,KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 7, 'n_init': 10, 'tol': 0.0001}",7,0.838069684011901,0.8854448119671974,True,7
raw+minmax,KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 7, 'n_init': 20, 'tol': 0.0001}",7,0.838069684011901,0.8854448119671974,True,7
raw+minmax,KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 7, 'n_init': 10, 'tol': 0.0001}",7,0.838069684011901,0.8854448119671974,True,7
